remap_index,tmdb_id,type,packed_value,frequency
286,1970,movie,3940,83
287,9325,movie,18650,83
288,10625,movie,21250,83
289,138843,movie,277686,83
290,200727,movie,401454,83
291,1100782,movie,2201564,83
292,82,movie,164,82
293,623,movie,1246,82
294,754,movie,1508,82
295,10009,movie,20018,82
296,11023,movie,22046,82
297,23202,movie,46404,82
298,76163,movie,152326,82
299,109445,movie,218890,82
300,400650,movie,801300,82
301,458156,movie,916312,82
302,12,movie,24,81
303,137,movie,274,81
304,550,movie,1100,81
305,1538,movie,3076,81
306,1954,movie,3908,81
307,2539,movie,5078,81
308,2655,movie,5310,81
309,7552,movie,15104,81
310,11232,movie,22464,81
311,16996,movie,33992,81
312,87818,movie,175636,81
313,866398,movie,1732796,81
314,6961,movie,13922,80
315,8961,movie,17922,80
316,10972,movie,21944,80
317,14001,movie,28002,80
318,324552,movie,649104,80
319,1072790,movie,2145580,80
320,496,movie,992,79
321,4247,movie,8494,79
322,12222,movie,24444,79
323,23827,movie,47654,79
324,38757,movie,77514,79
325,64685,movie,129370,79
326,157433,movie,314866,79
327,346910,movie,693820,79
328,356305,movie,712610,79
329,745,movie,1490,78
330,2140,movie,4280,78
331,11050,movie,22100,78
332,11377,movie,22754,78
333,22897,movie,45794,78
334,23048,movie,46096,78
335,46705,movie,93410,78
336,72844,tvshow,145689,78
337,225886,movie,451772,78
338,290859,movie,581718,78
339,372343,movie,744686,78
340,566525,movie,1133050,78
341,310,movie,620,77
342,812,movie,1624,77
343,2770,movie,5540,77
344,3683,movie,7366,77
345,6023,movie,12046,77
346,9982,movie,19964,77
347,14160,movie,28320,77
348,21208,movie,42416,77
349,136795,movie,273590,77
350,384018,movie,768036,77
351,748783,movie,1497566,77
352,804095,movie,1608190,77
353,22,movie,44,76
354,955,movie,1910,76
355,1548,movie,3096,76
356,8741,movie,17482,76
357,10865,movie,21730,76
358,14435,movie,28870,76
359,38356,movie,76712,76
360,190859,movie,381718,76
361,335360,movie,670720,76
362,668489,movie,1336978,76
363,1078605,movie,2157210,76
364,585,movie,1170,75
365,2671,movie,5342,75
366,8292,movie,16584,75
367,9760,movie,19520,75
368,9778,movie,19556,75
369,9896,movie,19792,75
370,10314,movie,20628,75
371,10590,movie,21180,75
372,11096,movie,22192,75
373,11857,movie,23714,75
374,12096,movie,24192,75
375,49018,movie,98036,75
376,87101,movie,174202,75
377,94329,movie,188658,75
378,272693,movie,545386,75
379,437557,movie,875114,75
380,2069,movie,4138,74
381,2668,movie,5336,74
382,3597,movie,7194,74
383,4233,movie,8466,74
384,4347,movie,8694,74
385,5966,movie,11932,74
386,8872,movie,17744,74
387,10053,movie,20106,74
388,10647,movie,21294,74
389,16938,movie,33876,74
390,23483,movie,46966,74
391,48988,movie,97976,74
392,120467,movie,240934,74
393,132344,movie,264688,74
394,187017,movie,374034,74
395,274857,movie,549714,74
396,345887,movie,691774,74
397,360920,movie,721840,74
398,570670,movie,1141340,74
399,950387,movie,1900774,74
400,345,movie,690,73
401,616,movie,1232,73
402,769,movie,1538,73
403,10012,movie,20024,73
404,11216,movie,22432,73
405,11648,movie,23296,73
406,37247,movie,74494,73
407,193893,movie,387786,73
408,280217,movie,560434,73
409,934433,movie,1868866,73
410,241,movie,482,72
411,696,movie,1392,72
412,949,movie,1898,72
413,2832,movie,5664,72
414,3432,movie,6864,72
415,8488,movie,16976,72
416,8999,movie,17998,72
417,9285,movie,18570,72
418,9740,movie,19480,72
419,9975,movie,19950,72
420,11202,movie,22404,72
421,13908,movie,27816,72
422,32856,movie,65712,72
423,34016,movie,68032,72
424,46195,movie,92390,72
425,404368,movie,808736,72
426,1934,movie,3868,71
427,4476,movie,8952,71
428,7457,movie,14914,71
429,8390,movie,16780,71
430,10877,movie,21754,71
431,11400,movie,22800,71
432,11618,movie,23236,71
433,11704,movie,23408,71
434,20943,movie,41886,71
435,71859,movie,143718,71
436,214756,movie,429512,71
437,227159,movie,454318,71
438,458423,movie,916846,71
439,535292,movie,1070584,71
440,996821,movie,1993642,71
441,58,movie,116,70
442,100,movie,200,70
443,187,movie,374,70
444,197,movie,394,70
445,539,movie,1078,70
446,652,movie,1304,70
447,1268,movie,2536,70
448,1894,movie,3788,70
449,2034,movie,4068,70
450,2185,movie,4370,70
451,8922,movie,17844,70
452,9506,movie,19012,70
453,9737,movie,19474,70
454,10184,movie,20368,70
455,10431,movie,20862,70
456,64690,movie,129380,70
457,436969,movie,873938,70
458,800937,movie,1601874,70
459,90,movie,180,69
460,297,movie,594,69
461,879,movie,1758,69
462,2255,movie,4510,69
463,3049,movie,6098,69
464,7220,movie,14440,69
465,8968,movie,17936,69
466,9529,movie,19058,69
467,10956,movie,21912,69
468,11635,movie,23270,69
469,137106,movie,274212,69
470,157386,movie,314772,69
471,242224,movie,484448,69
472,302688,movie,605376,69
473,321612,movie,643224,69
474,517116,movie,1034232,69
475,760104,movie,1520208,69
476,115,movie,230,68
477,673,movie,1346,68
478,4256,movie,8512,68
479,9316,movie,18632,68
480,13389,movie,26778,68
481,49521,movie,99042,68
482,91586,movie,183172,68
483,169917,movie,339834,68
484,297802,movie,595604,68
485,340666,movie,681332,68
486,426,movie,852,67
487,479,movie,958,67
488,807,movie,1614,67
489,808,movie,1616,67
490,1933,movie,3866,67
491,2642,movie,5284,67
492,6415,movie,12830,67
493,9035,movie,18070,67
494,9792,movie,19584,67
495,9900,movie,19800,67
496,10550,movie,21100,67
497,10796,movie,21592,67
498,24420,movie,48840,67
499,38073,movie,76146,67
500,76338,movie,152676,67
501,152737,movie,305474,67
502,313369,movie,626738,67
503,285,movie,570,66
504,470,movie,940,66
505,817,movie,1634,66
506,872,movie,1744,66
507,1359,movie,2718,66
508,1691,movie,3382,66
509,1696,movie,3392,66
510,1895,movie,3790,66
511,7304,movie,14608,66
512,8321,movie,16642,66
513,9730,movie,19460,66
514,13051,movie,26102,66
515,16320,movie,32640,66
516,24150,movie,48300,66
517,57201,movie,114402,66
518,64688,movie,129376,66
519,72976,movie,145952,66
520,74465,movie,148930,66
521,87428,movie,174856,66
522,238713,movie,477426,66
523,297761,movie,595522,66
524,376867,movie,753734,66
525,454992,movie,909984,66
526,334,movie,668,65
527,676,movie,1352,65
528,956,movie,1912,65
529,1251,movie,2502,65
530,1949,movie,3898,65
531,2976,movie,5952,65
532,7326,movie,14652,65
533,9471,movie,18942,65
534,11381,movie,22762,65
535,11531,movie,23062,65
536,12092,movie,24184,65
537,75780,movie,151560,65
538,466272,movie,932544,65
539,944,movie,1888,64
540,1948,movie,3896,64
541,2667,movie,5334,64
542,4564,movie,9128,64
543,8051,movie,16102,64
544,10027,movie,20054,64
545,10144,movie,20288,64
546,10196,movie,20392,64
547,10623,movie,21246,64
548,11081,movie,22162,64
549,11370,movie,22740,64
550,13053,movie,26106,64
551,63492,movie,126984,64
552,77016,movie,154032,64
553,146233,movie,292466,64
554,339403,movie,678806,64
555,459992,movie,919984,64
556,539681,movie,1079362,64
557,18,movie,36,63
558,180,movie,360,63
559,319,movie,638,63
560,788,movie,1576,63
561,792,movie,1584,63
562,2112,movie,4224,63
563,8224,movie,16448,63
564,11003,movie,22006,63
565,11152,movie,22304,63
566,11354,movie,22708,63
567,11452,movie,22904,63
568,11835,movie,23670,63
569,12090,movie,24180,63
570,13567,movie,27134,63
571,16997,tvshow,33995,63
572,27585,movie,55170,63
573,52449,movie,104898,63
574,54138,movie,108276,63
575,83851,tvshow,167703,63
576,84348,movie,168696,63
577,216015,movie,432030,63
578,284053,movie,568106,63
579,315162,movie,630324,63
580,399057,movie,798114,63
581,399579,movie,799158,63
582,417384,movie,834768,63
583,616037,movie,1232074,63
584,1022796,movie,2045592,63
585,120,movie,240,62
586,534,movie,1068,62
587,1440,movie,2880,62
588,1903,movie,3806,62
589,4806,movie,9612,62
590,4982,movie,9964,62
591,5548,movie,11096,62
592,5825,movie,11650,62
593,6537,movie,13074,62
594,6963,movie,13926,62
595,6964,movie,13928,62
596,7518,movie,15036,62
597,9361,movie,18722,62
598,9378,movie,18756,62
599,59436,movie,118872,62
600,70981,movie,141962,62
601,225565,movie,451130,62
602,573435,movie,1146870,62
603,743599,movie,1487198,62
604,219,movie,438,61
605,306,movie,612,61
606,408,movie,816,61
607,943,movie,1886,61
608,1091,movie,2182,61
609,1544,movie,3088,61
610,1966,movie,3932,61
611,2028,movie,4056,61
612,2044,movie,4088,61
613,2289,movie,4578,61
614,10601,movie,21202,61
615,10708,movie,21416,61
616,11457,movie,22914,61
617,16871,movie,33742,61
618,49049,movie,98098,61
619,82682,movie,165364,61
620,93456,movie,186912,61
621,180299,movie,360598,61
622,374720,movie,749440,61
623,429476,movie,858952,61
624,438695,movie,877390,61
625,593910,movie,1187820,61
626,624860,movie,1249720,61
627,756999,movie,1513998,61
628,940551,movie,1881102,61
629,76,movie,152,60
630,521,movie,1042,60
631,1429,movie,2858,60
632,4584,movie,9168,60
633,8982,movie,17964,60
634,9874,movie,19748,60
635,9880,movie,19760,60
636,9885,movie,19770,60
637,9920,movie,19840,60
638,10189,movie,20378,60
639,10198,movie,20396,60
640,10511,movie,21022,60
641,10661,movie,21322,60
642,11631,movie,23262,60
643,210860,movie,421720,60
644,242512,movie,485024,60
645,346685,movie,693370,60
646,393457,movie,786914,60
647,513045,movie,1026090,60
648,804150,movie,1608300,60
649,1226578,movie,2453156,60
650,655,movie,1310,59
651,1552,movie,3104,59
652,9384,movie,18768,59
653,9583,movie,19166,59
654,10676,movie,21352,59
655,10795,movie,21590,59
656,10895,movie,21790,59
657,11172,movie,22344,59
658,12155,movie,24310,59
659,16072,movie,32144,59
660,86825,movie,173650,59
661,268920,movie,537840,59
662,420814,movie,841628,59
663,602269,movie,1204538,59
664,105,movie,210,58
665,186,movie,372,58
666,641,movie,1282,58
667,953,movie,1906,58
668,2503,movie,5006,58
669,5174,movie,10348,58
670,9913,movie,19826,58
671,10386,movie,20772,58
672,11153,movie,22306,58
673,49046,movie,98092,58
674,70160,movie,140320,58
675,264644,movie,529288,58
676,375262,movie,750524,58
677,381719,movie,763438,58
678,397422,movie,794844,58
679,416477,movie,832954,58
680,480414,movie,960828,58
681,639720,movie,1279440,58
682,752623,movie,1505246,58
683,111,movie,222,57
684,185,movie,370,57
685,605,movie,1210,57
686,1457,tvshow,2915,57
687,5175,movie,10350,57
688,5955,movie,11910,57
689,7278,movie,14556,57
690,11576,movie,23152,57
691,11959,movie,23918,57
692,25941,movie,51882,57
693,64635,movie,129270,57
694,277834,movie,555668,57
695,293863,movie,587726,57
696,324857,movie,649714,57
697,328111,movie,656222,57
698,373569,movie,747138,57
699,438650,movie,877300,57
700,509967,movie,1019934,57
701,513576,movie,1027152,57
702,530915,movie,1061830,57
703,568124,movie,1136248,57
704,625450,movie,1250900,57
705,637649,movie,1275298,57
706,275,movie,550,56
707,440,movie,880,56
708,671,movie,1342,56
709,1893,movie,3786,56
710,2196,movie,4392,56
711,2251,movie,4502,56
712,4148,movie,8296,56
713,8068,movie,16136,56
714,8871,movie,17742,56
715,9542,movie,19084,56
716,11355,movie,22710,56
717,12207,movie,24414,56
718,13550,movie,27100,56
719,52109,movie,104218,56
720,72559,movie,145118,56
721,137116,movie,274232,56
722,138103,movie,276206,56
723,339964,movie,679928,56
724,718930,movie,1437860,56
725,785084,movie,1570168,56
726,240,movie,480,55
727,289,movie,578,55
728,1365,movie,2730,55
729,2108,movie,4216,55
730,2109,movie,4218,55
731,9836,movie,19672,55
732,10150,movie,20300,55
733,10985,movie,21970,55
734,12153,movie,24306,55
735,15422,movie,30844,55
736,24432,movie,48864,55
737,65754,movie,131508,55
738,193756,movie,387512,55
739,324786,movie,649572,55
740,332340,movie,664680,55
741,385103,movie,770206,55
742,427900,movie,855800,55
743,1079091,movie,2158182,55
744,155,movie,310,54
745,395,movie,790,54
746,500,movie,1000,54
747,650,movie,1300,54
748,791,movie,1582,54
749,813,movie,1626,54
750,1734,movie,3468,54
751,1777,movie,3554,54
752,2026,movie,4052,54
753,7450,movie,14900,54
754,8078,movie,16156,54
755,8967,movie,17934,54
756,9029,movie,18058,54
757,9725,movie,19450,54
758,9994,movie,19988,54
759,10655,movie,21310,54
760,11397,movie,22794,54
761,12116,movie,24232,54
762,13154,movie,26308,54
763,15037,movie,30074,54
764,45243,movie,90486,54
765,49519,movie,99038,54
766,80585,movie,161170,54
767,111969,movie,223938,54
768,115004,tvshow,230009,54
769,241554,movie,483108,54
770,359410,movie,718820,54
771,390043,movie,780086,54
772,697843,movie,1395686,54
773,1071215,movie,2142430,54
774,11,movie,22,53
775,411,movie,822,53
776,802,movie,1604,53
777,814,movie,1628,53
778,2977,movie,5954,53
779,8669,movie,17338,53
780,9032,movie,18064,53
781,9618,movie,19236,53
782,10588,movie,21176,53
783,11357,movie,22714,53
784,13342,movie,26684,53
785,13788,movie,27576,53
786,14362,movie,28724,53
787,15144,movie,30288,53
788,22832,movie,45664,53
789,75612,movie,151224,53
790,132232,movie,264464,53
791,371608,movie,743216,53
792,419479,movie,838958,53
793,438631,movie,877262,53
794,438674,movie,877348,53
795,489925,movie,979850,53
796,531949,movie,1063898,53
797,619979,movie,1239958,53
798,25,movie,50,52
799,77,movie,154,52
800,98,movie,196,52
801,274,movie,548,52
802,409,movie,818,52
803,421,movie,842,52
804,629,movie,1258,52
805,2789,movie,5578,52
806,7446,movie,14892,52
807,8090,movie,16180,52
808,9003,movie,18006,52
809,9038,movie,18076,52
810,9543,movie,19086,52
811,9779,movie,19558,52
812,10020,movie,20040,52
813,10201,movie,20402,52
814,10984,movie,21968,52
815,11282,movie,22564,52
816,11470,movie,22940,52
817,11782,movie,23564,52
818,12162,movie,24324,52
819,14013,movie,28026,52
820,35690,movie,71380,52
821,55846,movie,111692,52
822,129670,movie,259340,52
823,166428,movie,332856,52
824,277685,movie,555370,52
825,335984,movie,671968,52
826,477044,movie,954088,52
827,531454,movie,1062908,52
828,565028,movie,1130056,52
829,1214509,movie,2429018,52
830,121,movie,242,51
831,504,movie,1008,51
832,587,movie,1174,51
833,1587,movie,3174,51
834,1643,movie,3286,51
835,2171,movie,4342,51
836,6075,movie,12150,51
837,6575,movie,13150,51
838,7303,movie,14606,51
839,8461,movie,16922,51
840,8859,movie,17718,51
841,9741,movie,19482,51
842,10073,movie,20146,51
843,11880,movie,23760,51
844,13475,movie,26950,51
845,13572,movie,27144,51
846,14560,movie,29120,51
847,16337,movie,32674,51
848,18405,movie,36810,51
849,32823,movie,65646,51
850,41513,movie,83026,51
851,68735,movie,137470,51
852,76600,movie,153200,51
853,99861,movie,199722,51
854,105864,movie,211728,51
855,118340,movie,236680,51
856,240667,tvshow,481335,51
857,257211,movie,514422,51
858,259693,movie,519386,51
859,335983,movie,671966,51
860,405774,movie,811548,51
861,449562,movie,899124,51
862,574060,movie,1148120,51
863,393,movie,786,50
864,786,movie,1572,50
865,1427,movie,2854,50
866,4327,movie,8654,50
867,5915,movie,11830,50
868,9517,movie,19034,50
869,9558,movie,19116,50
870,9788,movie,19576,50
871,10008,movie,20016,50
872,10030,movie,20060,50
873,11101,movie,22202,50
874,11601,movie,23202,50
875,11772,movie,23544,50
876,12212,movie,24424,50
877,12767,movie,25534,50
878,13056,movie,26112,50
879,49529,movie,99058,50
880,62835,movie,125670,50
881,100402,movie,200804,50
882,116149,movie,232298,50
883,156022,movie,312044,50
884,157354,movie,314708,50
885,209112,movie,418224,50
886,321258,movie,642516,50
887,333484,movie,666968,50
888,399404,movie,798808,50
889,406997,movie,813994,50
890,556678,movie,1113356,50
891,640146,movie,1280292,50
892,1197306,movie,2394612,50
893,146,movie,292,49
894,226,movie,452,49
895,666,movie,1332,49
896,767,movie,1534,49
897,1262,movie,2524,49
898,1944,movie,3888,49
899,2502,movie,5004,49
900,4248,movie,8496,49
901,7288,movie,14576,49
902,10947,movie,21894,49
903,12100,movie,24200,49
904,16991,movie,33982,49
905,19995,movie,39990,49
906,37686,movie,75372,49
907,60935,movie,121870,49
908,77987,movie,155974,49
909,82992,movie,165984,49
910,90257,tvshow,180515,49
911,97430,movie,194860,49
912,98566,movie,197132,49
913,116711,movie,233422,49
914,158011,movie,316022,49
915,195589,movie,391178,49
916,346698,movie,693396,49
917,449176,movie,898352,49
918,118,movie,236,48
919,603,movie,1206,48
920,809,movie,1618,48
921,869,movie,1738,48
922,877,movie,1754,48
923,1125,movie,2250,48
924,1257,movie,2514,48
925,1265,movie,2530,48
926,1585,movie,3170,48
927,1593,movie,3186,48
928,1901,movie,3802,48
929,3175,movie,6350,48
930,6723,movie,13446,48
931,7978,movie,15956,48
932,9275,movie,18550,48
933,10131,movie,20262,48
934,10761,movie,21522,48
935,11529,movie,23058,48
936,11634,movie,23268,48
937,11811,movie,23622,48
938,19840,movie,39680,48
939,51162,movie,102324,48
940,70074,movie,140148,48
941,76341,movie,152682,48
942,126889,movie,253778,48
943,150117,movie,300234,48
944,152760,movie,305520,48
945,232672,movie,465344,48
946,347375,movie,694750,48
947,439015,movie,878030,48
948,454983,movie,909966,48
949,529203,movie,1058406,48
950,544415,movie,1088830,48
951,581600,movie,1163200,48
952,378,movie,756,47
953,1271,movie,2542,47
954,1729,movie,3458,47
955,6471,movie,12942,47
956,8867,movie,17734,47
957,9042,movie,18084,47
958,9641,movie,19282,47
959,9722,movie,19444,47
960,9823,movie,19646,47
961,9928,movie,19856,47
962,9957,movie,19914,47
963,10839,movie,21678,47
964,10987,movie,21974,47
965,11022,movie,22044,47
966,11427,movie,22854,47
967,11702,movie,23404,47
968,18937,movie,37874,47
969,22947,movie,45894,47
970,22949,movie,45898,47
971,25571,movie,51142,47
972,34544,movie,69088,47
973,42888,movie,85776,47
974,50014,movie,100028,47
975,58224,movie,116448,47
976,65057,movie,130114,47
977,363088,movie,726176,47
978,425909,movie,851818,47
979,485774,movie,971548,47
980,501929,movie,1003858,47
981,69,movie,138,46
982,150,movie,300,46
983,590,movie,1180,46
984,621,movie,1242,46
985,1018,movie,2036,46
986,1542,movie,3084,46
987,2282,movie,4564,46
988,4257,movie,8514,46
989,5549,movie,11098,46
990,6478,movie,12956,46
991,9293,movie,18586,46
992,9655,movie,19310,46
993,9731,movie,19462,46
994,10007,movie,20014,46
995,10315,movie,20630,46
996,10693,movie,21386,46
997,11324,movie,22648,46
998,13510,movie,27020,46
999,23742,movie,47484,46
1000,27582,movie,55164,46
1001,37931,movie,75862,46
1002,77338,movie,154676,46
1003,81836,movie,163672,46
1004,281957,movie,563914,46
1005,316029,movie,632058,46
1006,460465,movie,920930,46
1007,465086,movie,930172,46
1008,466420,movie,932840,46
1009,484247,movie,968494,46
1010,497698,movie,995396,46
1011,504608,movie,1009216,46
1012,532639,movie,1065278,46
1013,551804,movie,1103608,46
1014,618162,movie,1236324,46
1015,774370,movie,1548740,46
1016,830784,movie,1661568,46
1017,1008042,movie,2016084,46
1018,1114513,movie,2229026,46
1019,1254786,movie,2509572,46
1020,143,movie,286,45
1021,527,movie,1054,45
1022,558,movie,1116,45
1023,853,movie,1706,45
1024,1710,movie,3420,45
1025,2652,movie,5304,45
1026,3635,movie,7270,45
1027,4147,movie,8294,45
1028,4960,movie,9920,45
1029,7511,movie,15022,45
1030,8814,movie,17628,45
1031,9008,movie,18016,45
1032,9539,movie,19078,45
1033,9676,movie,19352,45
1034,9769,movie,19538,45
1035,10024,movie,20048,45
1036,10894,movie,21788,45
1037,11281,movie,22562,45
1038,12445,movie,24890,45
1039,14457,movie,28914,45
1040,25195,movie,50390,45
1041,41210,movie,82420,45
1042,43593,movie,87186,45
1043,51497,movie,102994,45
1044,76544,movie,153088,45
1045,89905,tvshow,179811,45
1046,222935,movie,445870,45
1047,228161,movie,456322,45
1048,328425,movie,656850,45
1049,353081,movie,706162,45
1050,424694,movie,849388,45
1051,449563,movie,899126,45
1052,511809,movie,1023618,45
1053,522627,movie,1045254,45
1054,575264,movie,1150528,45
1055,620725,movie,1241450,45
1056,917496,movie,1834992,45
1057,15,movie,30,44
1058,62,movie,124,44
1059,96,movie,192,44
1060,184,movie,368,44
1061,221,movie,442,44
1062,280,movie,560,44
1063,601,movie,1202,44
1064,604,movie,1208,44
1065,770,movie,1540,44
1066,806,movie,1612,44
1067,1281,movie,2562,44
1068,2055,movie,4110,44
1069,2118,movie,4236,44
1070,2270,movie,4540,44
1071,2610,movie,5220,44
1072,3594,movie,7188,44
1073,5143,movie,10286,44
1074,6477,movie,12954,44
1075,6933,movie,13866,44
