remap_index,tmdb_id,type,packed_value,frequency
288,216015,movie,432030,152
289,332562,movie,665124,152
290,333484,movie,666968,152
291,844185,movie,1688370,152
292,934433,movie,1868866,152
293,773,movie,1546,151
294,848116,movie,1696232,151
295,1125,movie,2250,150
296,1903,movie,3806,150
297,5176,movie,10352,150
298,194,movie,388,149
299,6478,movie,12956,149
300,496524,movie,993048,149
301,76,movie,152,148
302,590,movie,1180,148
303,693,movie,1386,148
304,712,movie,1424,148
305,851,movie,1702,148
306,1440,movie,2880,148
307,111141,tvshow,222283,148
308,517116,movie,1034232,148
309,1226578,movie,2453156,148
310,334,movie,668,147
311,1696,movie,3392,147
312,1944,movie,3888,147
313,2255,movie,4510,147
314,9919,movie,19838,147
315,10229,movie,20458,147
316,39939,movie,79878,147
317,86837,movie,173674,147
318,603692,movie,1207384,147
319,615678,movie,1231356,147
320,1777,movie,3554,146
321,2976,movie,5952,146
322,7978,movie,15956,146
323,11427,movie,22854,146
324,11772,movie,23544,146
325,38700,movie,77400,146
326,73467,tvshow,146935,146
327,419479,movie,838958,146
328,2055,movie,4110,145
329,3114,movie,6228,145
330,5876,movie,11752,145
331,6961,movie,13922,145
332,10053,movie,20106,145
333,11232,movie,22464,145
334,11618,movie,23236,145
335,13550,movie,27100,145
336,28569,movie,57138,145
337,201085,movie,402170,145
338,426063,movie,852126,145
339,535292,movie,1070584,145
340,696,movie,1392,144
341,3597,movie,7194,144
342,4379,movie,8758,144
343,530915,movie,1061830,144
344,1071215,movie,2142430,144
345,2112,movie,4224,143
346,2832,movie,5664,143
347,9676,movie,19352,143
348,10590,movie,21180,143
349,370665,movie,741330,143
350,449176,movie,898352,143
351,13567,movie,27134,142
352,43266,movie,86532,142
353,570670,movie,1141340,142
354,653610,movie,1307220,142
355,774607,movie,1549214,142
356,1114513,movie,2229026,142
357,769,movie,1538,141
358,11354,movie,22708,141
359,12177,movie,24354,141
360,19404,movie,38808,141
361,618911,movie,1237822,141
362,1022690,movie,2045380,141
363,9361,movie,18722,140
364,10012,movie,20024,140
365,24420,movie,48840,140
366,260346,movie,520692,140
367,376660,movie,753320,140
368,519141,movie,1038282,140
369,862551,movie,1725102,140
370,550,movie,1100,139
371,8922,movie,17844,139
372,80585,movie,161170,139
373,504608,movie,1009216,139
374,426,movie,852,138
375,2044,movie,4088,138
376,9792,movie,19584,138
377,74465,movie,148930,138
378,264644,movie,529288,138
379,618162,movie,1236324,138
380,335,movie,670,137
381,1251,movie,2502,137
382,9035,movie,18070,137
383,10511,movie,21022,137
384,132232,movie,264464,137
385,345887,movie,691774,137
386,416477,movie,832954,137
387,514999,movie,1029998,137
388,743563,movie,1487126,137
389,539,movie,1078,136
390,829,movie,1658,136
391,845,movie,1690,136
392,10647,movie,21294,136
393,13166,movie,26332,136
394,146233,movie,292466,136
395,157354,movie,314708,136
396,376867,movie,753734,136
397,439015,movie,878030,136
398,101,movie,202,135
399,676,movie,1352,135
400,2800,movie,5600,135
401,7304,movie,14608,135
402,11101,movie,22202,135
403,12690,movie,25380,135
404,44264,movie,88528,135
405,49046,movie,98092,135
406,65057,movie,130114,135
407,169917,movie,339834,135
408,240667,tvshow,481335,135
409,1151031,movie,2302062,135
410,197,movie,394,134
411,409,movie,818,134
412,4254,movie,8508,134
413,9378,movie,18756,134
414,50546,movie,101092,134
415,60243,movie,120486,134
416,203833,movie,407666,134
417,454292,movie,908584,134
418,2289,movie,4578,133
419,9902,movie,19804,133
420,94329,movie,188658,133
421,277685,movie,555370,133
422,429476,movie,858952,133
423,658412,movie,1316824,133
424,2282,movie,4564,132
425,3635,movie,7270,132
426,11545,movie,23090,132
427,11835,movie,23670,132
428,306819,movie,613638,132
429,424694,movie,849388,132
430,505600,movie,1011200,132
431,633515,movie,1267030,132
432,941,movie,1882,131
433,4964,movie,9928,131
434,9583,movie,19166,131
435,26171,movie,52342,131
436,89905,tvshow,179811,131
437,293863,movie,587726,131
438,711340,movie,1422680,131
439,652,movie,1304,130
440,949,movie,1898,130
441,1544,movie,3088,130
442,1691,movie,3382,130
443,8968,movie,17936,130
444,12212,movie,24424,130
445,13572,movie,27144,130
446,336000,movie,672000,130
447,458156,movie,916312,130
448,484718,movie,969436,130
449,1072790,movie,2145580,130
450,10184,movie,20368,129
451,11509,movie,23018,129
452,188161,movie,376322,129
453,324552,movie,649104,129
454,807,movie,1614,128
455,1597,movie,3194,128
456,2034,movie,4068,128
457,2292,movie,4584,128
458,2755,movie,5510,128
459,6877,movie,13754,128
460,7191,movie,14382,128
461,8999,movie,17998,128
462,10984,movie,21968,128
463,11648,movie,23296,128
464,11969,movie,23938,128
465,15237,movie,30474,128
466,302688,movie,605376,128
467,316029,movie,632058,128
468,6415,movie,12830,127
469,9769,movie,19538,127
470,14395,movie,28790,127
471,24150,movie,48300,127
472,209451,movie,418902,127
473,310131,movie,620262,127
474,346910,movie,693820,127
475,376534,movie,753068,127
476,668489,movie,1336978,127
477,804150,movie,1608300,127
478,15,movie,30,126
479,1587,movie,3174,126
480,1628,movie,3256,126
481,11159,movie,22318,126
482,11442,movie,22884,126
483,27581,movie,55162,126
484,76163,movie,152326,126
485,925786,movie,1851572,126
486,297,movie,594,125
487,613,movie,1226,125
488,688,movie,1376,125
489,814,movie,1628,125
490,3012,movie,6024,125
491,4108,movie,8216,125
492,7220,movie,14440,125
493,9778,movie,19556,125
494,13788,movie,27576,125
495,284293,movie,568586,125
496,1427,movie,2854,124
497,5902,movie,11804,124
498,8292,movie,16584,124
499,8390,movie,16780,124
500,10757,movie,21514,124
501,14580,movie,29160,124
502,59436,movie,118872,124
503,680593,movie,1361186,124
504,138,movie,276,123
505,143,movie,286,123
506,1365,movie,2730,123
507,1710,movie,3420,123
508,4638,movie,9276,123
509,10747,movie,21494,123
510,16871,movie,33742,123
511,406997,movie,813994,123
512,520663,movie,1041326,123
513,653457,movie,1306914,123
514,770,movie,1540,122
515,10961,movie,21922,122
516,11467,movie,22934,122
517,16869,movie,33738,122
518,82505,movie,165010,122
519,291272,movie,582544,122
520,348892,movie,697784,122
521,375262,movie,750524,122
522,438674,movie,877348,122
523,550988,movie,1101976,122
524,187,movie,374,121
525,805,movie,1610,121
526,6964,movie,13928,121
527,11811,movie,23622,121
528,18785,movie,37570,121
529,111969,movie,223938,121
530,359940,movie,719880,121
531,413646,movie,827292,121
532,33,movie,66,120
533,240,movie,480,120
534,1538,movie,3076,120
535,1966,movie,3932,120
536,2118,movie,4236,120
537,9966,movie,19932,120
538,10008,movie,20016,120
539,13389,movie,26778,120
540,16997,tvshow,33995,120
541,34653,movie,69306,120
542,109958,tvshow,219917,120
543,259720,movie,519440,120
544,328425,movie,656850,120
545,465086,movie,930172,120
546,567609,movie,1135218,120
547,11081,movie,22162,119
548,11400,movie,22800,119
549,14869,movie,29738,119
550,15422,movie,30844,119
551,405774,movie,811548,119
552,679844,movie,1359688,119
553,666,movie,1332,118
554,1359,movie,2718,118
555,1730,movie,3460,118
556,2069,movie,4138,118
557,4584,movie,9168,118
558,57201,movie,114402,118
559,58428,movie,116856,118
560,90257,tvshow,180515,118
561,241554,movie,483108,118
562,719221,movie,1438442,118
563,35,movie,70,117
564,429,movie,858,117
565,9335,movie,18670,117
566,9794,movie,19588,117
567,11368,movie,22736,117
568,12767,movie,25534,117
569,25941,movie,51882,117
570,27578,movie,55156,117
571,68924,movie,137848,117
572,393445,movie,786890,117
573,524251,movie,1048502,117
574,579974,movie,1159948,117
575,1072342,movie,2144684,117
576,5723,movie,11446,116
577,5915,movie,11830,116
578,5955,movie,11910,116
579,9042,movie,18084,116
580,10591,movie,21182,116
581,10676,movie,21352,116
582,11891,movie,23782,116
583,39781,movie,79562,116
584,42297,movie,84594,116
585,82682,movie,165364,116
586,371447,movie,742894,116
587,516632,movie,1033264,116
588,153,movie,306,115
589,792,movie,1584,115
590,4564,movie,9128,115
591,6114,movie,12228,115
592,10402,movie,20804,115
593,10431,movie,20862,115
594,10839,movie,21678,115
595,44945,movie,89890,115
596,53113,movie,106226,115
597,70436,movie,140872,115
598,133919,movie,267838,115
599,413765,movie,827530,115
600,496339,movie,992678,115
601,556271,movie,1112542,115
602,622951,movie,1245902,115
603,616,movie,1232,114
604,2977,movie,5954,114
605,9529,movie,19058,114
606,12783,movie,25566,114
607,77016,movie,154032,114
608,127501,movie,255002,114
609,157386,movie,314772,114
610,334533,movie,669066,114
611,781732,movie,1563464,114
612,1214509,movie,2429018,114
613,504,movie,1008,113
614,641,movie,1282,113
615,1018,movie,2036,113
616,11462,movie,22924,113
617,12160,movie,24320,113
618,37735,movie,75470,113
619,55347,movie,110694,113
620,64690,movie,129380,113
621,109439,movie,218878,113
622,152584,movie,305168,113
623,438650,movie,877300,113
624,545609,movie,1091218,113
625,656690,movie,1313380,113
626,921636,movie,1843272,113
627,825,movie,1650,112
628,853,movie,1706,112
629,995,movie,1990,112
630,1934,movie,3868,112
631,2253,movie,4506,112
632,9542,movie,19084,112
633,9885,movie,19770,112
634,10795,movie,21590,112
635,27346,movie,54692,112
636,60935,movie,121870,112
637,86951,tvshow,173903,112
638,87784,tvshow,175569,112
639,243688,movie,487376,112
640,258216,movie,516432,112
641,532671,movie,1065342,112
642,843527,movie,1687054,112
643,20,movie,40,111
644,910,movie,1820,111
645,9362,movie,18724,111
646,10740,movie,21480,111
647,11152,movie,22304,111
648,25037,movie,50074,111
649,43593,movie,87186,111
650,205587,movie,411174,111
651,220801,tvshow,441603,111
652,252838,movie,505676,111
653,258480,movie,516960,111
654,460668,movie,921336,111
655,828871,movie,1657742,111
656,866398,movie,1732796,111
657,137,movie,274,110
658,806,movie,1612,110
659,1091,movie,2182,110
660,1552,movie,3104,110
661,4982,movie,9964,110
662,7552,movie,15104,110
663,8363,movie,16726,110
664,9539,movie,19078,110
665,13051,movie,26102,110
666,69668,movie,139336,110
667,70981,movie,141962,110
668,158011,movie,316022,110
669,345940,movie,691880,110
670,474764,movie,949528,110
671,241,movie,482,109
672,818,movie,1636,109
673,7511,movie,15022,109
674,9716,movie,19432,109
675,10152,movie,20304,109
676,16337,movie,32674,109
677,17529,movie,35058,109
678,25237,movie,50474,109
679,32856,movie,65712,109
680,72570,movie,145140,109
681,82693,movie,165386,109
682,209263,movie,418526,109
683,564147,movie,1128294,109
684,778625,movie,1557250,109
685,937278,movie,1874556,109
686,980078,movie,1960156,109
687,221,movie,442,108
688,797,movie,1594,108
689,877,movie,1754,108
690,963,movie,1926,108
691,4147,movie,8294,108
692,10096,movie,20192,108
693,16121,movie,32242,108
694,38365,movie,76730,108
695,75900,movie,151800,108
696,203834,movie,407668,108
697,283445,movie,566890,108
698,423108,movie,846216,108
699,549053,movie,1098106,108
700,1029281,movie,2058562,108
701,25,movie,50,107
702,475,movie,950,107
703,1819,movie,3638,107
704,6552,movie,13104,107
705,11172,movie,22344,107
706,24684,movie,49368,107
707,35690,movie,71380,107
708,484247,movie,968494,107
709,511809,movie,1023618,107
710,626392,movie,1252784,107
711,631060,movie,1262120,107
712,391,movie,782,106
713,1968,movie,3936,106
714,2642,movie,5284,106
715,7510,movie,15020,106
716,9289,movie,18578,106
717,10105,movie,20210,106
718,11531,movie,23062,106
719,11906,movie,23812,106
720,16614,movie,33228,106
721,35056,movie,70112,106
722,37136,movie,74272,106
723,48988,movie,97976,106
724,71880,movie,143760,106
725,489925,movie,979850,106
726,695969,movie,1391938,106
727,440,movie,880,105
728,786,movie,1572,105
729,1457,tvshow,2915,105
730,1939,movie,3878,105
731,7972,movie,15944,105
732,10894,movie,21788,105
733,16072,movie,32144,105
734,44425,movie,88850,105
735,77987,movie,155974,105
736,324786,movie,649572,105
737,551804,movie,1103608,105
738,1197306,movie,2394612,105
739,638,movie,1276,104
740,9730,movie,19460,104
741,11601,movie,23202,104
742,14362,movie,28724,104
743,22803,movie,45606,104
744,82695,movie,165390,104
745,120467,movie,240934,104
746,138103,movie,276206,104
747,366696,movie,733392,104
748,412862,movie,825724,104
749,419430,movie,838860,104
750,719949,movie,1439898,104
751,1254786,movie,2509572,104
752,275,movie,550,103
753,2294,movie,4588,103
754,2667,movie,5334,103
755,152601,movie,305202,103
756,180299,movie,360598,103
757,363343,movie,726686,103
758,475557,movie,951114,103
759,523607,movie,1047214,103
760,623491,movie,1246982,103
761,996821,movie,1993642,103
762,576,movie,1152,102
763,765,movie,1530,102
764,2105,movie,4210,102
765,4512,movie,9024,102
766,8461,movie,16922,102
767,13524,movie,27048,102
768,193756,movie,387512,102
769,352173,movie,704346,102
770,447332,movie,894664,102
771,513576,movie,1027152,102
772,546554,movie,1093108,102
773,500,movie,1000,101
774,12162,movie,24324,101
775,18923,movie,37846,101
776,25793,movie,51586,101
777,35583,movie,71166,101
778,64439,tvshow,128879,101
779,210860,movie,421720,101
780,296099,movie,592198,101
781,495764,movie,991528,101
782,581734,movie,1163468,101
783,697843,movie,1395686,101
784,10024,movie,20048,100
785,10550,movie,21100,100
786,11634,movie,23268,100
787,28355,movie,56710,100
788,36599,movie,73198,100
789,46503,movie,93006,100
790,292280,movie,584560,100
791,1097549,movie,2195098,100
792,186,movie,372,99
793,1574,movie,3148,99
794,3110,movie,6220,99
795,9530,movie,19060,99
796,11007,movie,22014,99
797,15873,movie,31746,99
798,37686,movie,75372,99
799,75612,movie,151224,99
800,140823,movie,281646,99
801,381418,movie,762836,99
802,8090,movie,16180,98
803,9481,movie,18962,98
804,11075,movie,22150,98
805,11854,movie,23708,98
806,65754,movie,131508,98
807,219246,tvshow,438493,98
808,273248,movie,546496,98
809,332340,movie,664680,98
810,376659,movie,753318,98
811,400650,movie,801300,98
812,441701,movie,883402,98
813,496331,movie,992662,98
814,653578,movie,1307156,98
815,621,movie,1242,97
816,642,movie,1284,97
817,2103,movie,4206,97
818,2196,movie,4392,97
819,2260,movie,4520,97
820,2610,movie,5220,97
821,7457,movie,14914,97
822,8051,movie,16102,97
823,9517,movie,19034,97
824,11113,movie,22226,97
825,13549,movie,27098,97
826,14030,movie,28060,97
827,14072,movie,28144,97
828,14574,movie,29148,97
829,18405,movie,36810,97
830,24197,movie,48394,97
831,77338,movie,154676,97
832,144597,movie,289194,97
833,345938,movie,691876,97
834,565028,movie,1130056,97
835,592984,movie,1185968,97
836,593910,movie,1187820,97
837,615904,movie,1231808,97
838,637649,movie,1275298,97
839,683342,movie,1366684,97
840,296,movie,592,96
841,387,movie,774,96
842,609,movie,1218,96
843,752,movie,1504,96
844,1444,movie,2888,96
845,3175,movie,6350,96
846,3536,movie,7072,96
847,4806,movie,9612,96
848,5279,movie,10558,96
849,11013,movie,22026,96
850,11322,movie,22644,96
851,11775,movie,23550,96
852,11838,movie,23676,96
853,12220,movie,24440,96
854,14220,movie,28440,96
855,14582,movie,29164,96
856,15516,movie,31032,96
857,15584,movie,31168,96
858,70160,movie,140320,96
859,103663,movie,207326,96
860,259954,movie,519908,96
861,371608,movie,743216,96
862,427900,movie,855800,96
863,678999,movie,1357998,96
864,9029,movie,18058,95
865,10007,movie,20014,95
866,10466,movie,20932,95
867,20126,movie,40252,95
868,25538,movie,51076,95
869,28794,movie,57588,95
870,41210,movie,82420,95
871,50780,movie,101560,95
872,109431,movie,218862,95
873,158015,movie,316030,95
874,336211,movie,672422,95
875,399366,movie,798732,95
876,543836,movie,1087672,95
877,639720,movie,1279440,95
878,261,movie,522,94
879,395,movie,790,94
880,496,movie,992,94
881,909,movie,1818,94
882,929,movie,1858,94
883,1381,movie,2762,94
884,9558,movie,19116,94
885,9874,movie,19748,94
886,10397,movie,20794,94
887,10655,movie,21310,94
888,46518,tvshow,93037,94
889,49806,movie,99612,94
890,54431,movie,108862,94
891,55846,movie,111692,94
892,103051,tvshow,206103,94
893,185008,movie,370016,94
894,222935,movie,445870,94
895,556678,movie,1113356,94
896,718930,movie,1437860,94
897,792307,movie,1584614,94
898,1020376,movie,2040752,94
899,115,movie,230,93
900,623,movie,1246,93
901,788,movie,1576,93
902,1495,movie,2990,93
903,2026,movie,4052,93
904,3981,movie,7962,93
905,10987,movie,21974,93
906,11353,movie,22706,93
907,12142,movie,24284,93
908,15867,movie,31734,93
909,17221,movie,34442,93
910,17473,movie,34946,93
911,27374,movie,54748,93
912,75780,movie,151560,93
913,98548,movie,197096,93
914,273895,movie,547790,93
915,339403,movie,678806,93
916,381283,movie,762566,93
917,384680,movie,769360,93
918,614934,movie,1229868,93
919,966719,movie,1933438,93
920,319,movie,638,92
921,1407,movie,2814,92
922,1485,movie,2970,92
923,1833,movie,3666,92
924,7353,movie,14706,92
925,8224,movie,16448,92
926,12102,movie,24204,92
927,14467,movie,28934,92
928,132363,movie,264726,92
929,274857,movie,549714,92
930,369885,movie,739770,92
931,466272,movie,932544,92
932,578189,movie,1156378,92
933,956757,movie,1913514,92
934,220,movie,440,91
935,301,movie,602,91
936,423,movie,846,91
937,445,movie,890,91
938,628,movie,1256,91
939,1265,movie,2530,91
940,1548,movie,3096,91
941,3080,movie,6160,91
942,3131,movie,6262,91
943,8321,movie,16642,91
944,9833,movie,19666,91
945,11524,movie,23048,91
946,13370,movie,26740,91
947,13671,movie,27342,91
948,25350,movie,50700,91
949,62835,movie,125670,91
950,124905,movie,249810,91
951,157827,movie,315654,91
952,270400,movie,540800,91
953,501907,movie,1003814,91
954,521777,movie,1043554,91
955,585268,movie,1170536,91
956,599781,movie,1199562,91
957,643586,movie,1287172,91
958,994108,movie,1988216,91
959,185,movie,370,90
960,501,movie,1002,90
961,1116,movie,2232,90
962,1262,movie,2524,90
963,8970,movie,17940,90
964,9731,movie,19462,90
965,11357,movie,22714,90
966,12837,movie,25674,90
967,23483,movie,46966,90
968,29702,movie,59404,90
969,81836,movie,163672,90
970,156022,movie,312044,90
971,293167,movie,586334,90
972,440021,movie,880042,90
973,496076,movie,992152,90
974,645484,movie,1290968,90
975,664416,movie,1328832,90
976,77,movie,154,89
977,100,movie,200,89
978,226,movie,452,89
979,587,movie,1174,89
980,650,movie,1300,89
981,1858,movie,3716,89
982,3078,movie,6156,89
983,9441,movie,18882,89
984,10050,movie,20100,89
985,10092,movie,20184,89
986,11015,movie,22030,89
987,11324,movie,22648,89
988,14070,movie,28140,89
989,15121,movie,30242,89
990,17609,movie,35218,89
991,102362,movie,204724,89
992,147405,movie,294810,89
993,347375,movie,694750,89
994,394741,movie,789482,89
995,601807,movie,1203614,89
996,661539,movie,1323078,89
997,777270,movie,1554540,89
998,22,movie,44,88
999,214,movie,428,88
1000,791,movie,1582,88
1001,956,movie,1912,88
1002,1901,movie,3802,88
1003,2085,movie,4170,88
1004,7182,movie,14364,88
1005,8814,movie,17628,88
1006,11022,movie,22044,88
1007,30874,movie,61748,88
1008,38073,movie,76146,88
1009,57825,movie,115650,88
1010,83686,movie,167372,88
1011,345920,movie,691840,88
1012,374461,movie,748922,88
1013,539686,movie,1079372,88
1014,824744,movie,1649488,88
1015,915935,movie,1831870,88
1016,1268,movie,2536,87
1017,1887,movie,3774,87
1018,6639,movie,13278,87
1019,10790,movie,21580,87
1020,10944,movie,21888,87
1021,11577,movie,23154,87
1022,11671,movie,23342,87
1023,15794,movie,31588,87
1024,37137,movie,74274,87
1025,50014,movie,100028,87
1026,61012,movie,122024,87
1027,72559,movie,145118,87
1028,167073,movie,334146,87
1029,225886,movie,451772,87
1030,250574,movie,501148,87
1031,297802,movie,595604,87
1032,306947,movie,613894,87
1033,524087,movie,1048174,87
1034,672582,movie,1345164,87
1035,949423,movie,1898846,87
1036,924,movie,1848,86
1037,1382,movie,2764,86
1038,1402,movie,2804,86
1039,1430,movie,2860,86
1040,1677,movie,3354,86
1041,1904,movie,3808,86
1042,2760,movie,5520,86
1043,9377,movie,18754,86
1044,9962,movie,19924,86
1045,12100,movie,24200,86
1046,16320,movie,32640,86
1047,24584,movie,49168,86
1048,29376,movie,58752,86
1049,43074,movie,86148,86
1050,49797,movie,99594,86
1051,198277,movie,396554,86
1052,257211,movie,514422,86
1053,377985,movie,755970,86
1054,384521,movie,769042,86
1055,431075,movie,862150,86
1056,437557,movie,875114,86
1057,466420,movie,932840,86
1058,544431,movie,1088862,86
1059,641662,movie,1283324,86
1060,718032,movie,1436064,86
1061,753342,movie,1506684,86
1062,98,movie,196,85
1063,108,movie,216,85
1064,111,movie,222,85
1065,207,movie,414,85
1066,4133,movie,8266,85
1067,9779,movie,19558,85
