remap_index,tmdb_id,type,packed_value,frequency
213,637649,movie,1275298,191
214,6977,movie,13954,190
215,11023,movie,22046,190
216,405774,movie,811548,190
217,668489,movie,1336978,190
218,6023,movie,12046,189
219,416477,movie,832954,189
220,477044,movie,954088,189
221,785084,movie,1570168,189
222,4964,movie,9928,188
223,9398,movie,18796,188
224,501170,movie,1002340,188
225,1643,movie,3286,187
226,4347,movie,8694,187
227,619979,movie,1239958,187
228,152737,movie,305474,186
229,2292,movie,4584,185
230,13166,movie,26332,185
231,417384,movie,834768,185
232,480414,movie,960828,185
233,259693,movie,519386,184
234,1034541,movie,2069082,184
235,855,movie,1710,183
236,2671,movie,5342,183
237,532408,movie,1064816,182
238,602269,movie,1204538,182
239,1422,movie,2844,181
240,2539,movie,5078,181
241,18785,movie,37570,181
242,38365,movie,76730,181
243,756999,movie,1513998,181
244,35,movie,70,180
245,376660,movie,753320,180
246,1151031,movie,2302062,180
247,321258,movie,642516,179
248,458156,movie,916312,179
249,598,movie,1196,178
250,1690,movie,3380,178
251,190859,movie,381718,178
252,10647,movie,21294,177
253,11457,movie,22914,177
254,12116,movie,24232,177
255,39939,movie,79878,177
256,74465,movie,148930,177
257,240667,tvshow,481335,177
258,484718,movie,969436,177
259,765119,movie,1530238,177
260,4379,movie,8758,176
261,8398,movie,16796,176
262,10972,movie,21944,176
263,524251,movie,1048502,176
264,11216,movie,22432,175
265,72976,movie,145952,175
266,2800,movie,5600,174
267,8967,movie,17934,174
268,152760,movie,305520,174
269,4488,movie,8976,173
270,10070,movie,20140,173
271,109439,movie,218878,173
272,610253,movie,1220506,173
273,2018,movie,4036,172
274,4108,movie,8216,172
275,6961,movie,13922,172
276,8617,movie,17234,172
277,11648,movie,23296,172
278,76163,movie,152326,172
279,324552,movie,649104,172
280,6537,movie,13074,171
281,10229,movie,20458,171
282,547565,movie,1095130,171
283,824,movie,1648,170
284,941,movie,1882,170
285,2105,movie,4210,170
286,8999,movie,17998,170
287,11007,movie,22014,170
288,1022690,movie,2045380,170
289,8363,movie,16726,169
290,8741,movie,17482,169
291,50546,movie,101092,169
292,94329,movie,188658,169
293,293863,movie,587726,169
294,520663,movie,1041326,169
295,703,movie,1406,168
296,764,movie,1528,168
297,6466,movie,12932,168
298,8555,movie,17110,168
299,9778,movie,19556,168
300,11232,movie,22464,168
301,302688,movie,605376,168
302,219,movie,438,167
303,773,movie,1546,167
304,10185,movie,20370,167
305,89905,tvshow,179811,167
306,439015,movie,878030,167
307,544415,movie,1088830,167
308,76,movie,152,166
309,550,movie,1100,166
310,8390,movie,16780,166
311,169917,movie,339834,166
312,2655,movie,5310,165
313,23202,movie,46404,165
314,289,movie,578,164
315,6963,movie,13926,164
316,9877,movie,19754,164
317,11545,movie,23090,164
318,12177,movie,24354,164
319,37247,movie,74494,164
320,1970,movie,3940,163
321,7220,movie,14440,163
322,10402,movie,20804,163
323,11891,movie,23782,163
324,32856,movie,65712,162
325,188161,movie,376322,162
326,843527,movie,1687054,162
327,187,movie,374,161
328,197,movie,394,161
329,949,movie,1898,161
330,5876,movie,11752,161
331,8968,movie,17936,161
332,84348,movie,168696,161
333,376867,movie,753734,161
334,460668,movie,921336,161
335,7304,movie,14608,160
336,10781,movie,21562,160
337,1949,movie,3898,159
338,2251,movie,4502,159
339,4960,movie,9920,159
340,111969,movie,223938,159
341,242512,movie,485024,159
342,296099,movie,592198,159
343,449176,movie,898352,159
344,797,movie,1594,158
345,1597,movie,3194,158
346,2026,movie,4052,158
347,2294,movie,4588,158
348,14869,movie,29738,158
349,132232,movie,264464,158
350,399404,movie,798808,158
351,9913,movie,19826,157
352,215,movie,430,156
353,2112,movie,4224,156
354,11467,movie,22934,156
355,11675,movie,23350,156
356,1197306,movie,2394612,156
357,4476,movie,8952,155
358,10431,movie,20862,155
359,438674,movie,877348,155
360,485774,movie,971548,155
361,996821,movie,1993642,155
362,37735,movie,75470,154
363,129670,movie,259340,154
364,447332,movie,894664,154
365,521777,movie,1043554,154
366,1254786,movie,2509572,154
367,2832,movie,5664,153
368,12767,movie,25534,153
369,241554,movie,483108,153
370,335984,movie,671968,153
371,397243,movie,794486,153
372,527,movie,1054,152
373,2289,movie,4578,152
374,27578,movie,55156,152
375,86837,movie,173674,152
376,120467,movie,240934,152
377,328425,movie,656850,152
378,519141,movie,1038282,152
379,934433,movie,1868866,152
380,566525,movie,1133050,151
381,1552,movie,3104,150
382,3432,movie,6864,150
383,10096,movie,20192,150
384,157354,movie,314708,150
385,220801,tvshow,441603,150
386,495764,movie,991528,150
387,10053,movie,20106,149
388,10511,movie,21022,149
389,59436,movie,118872,149
390,71880,movie,143760,149
391,75780,movie,151560,149
392,111141,tvshow,222283,149
393,697843,movie,1395686,149
394,297,movie,594,148
395,1440,movie,2880,148
396,2044,movie,4088,148
397,9530,movie,19060,148
398,13051,movie,26102,148
399,16869,movie,33738,148
400,458423,movie,916846,148
401,296,movie,592,147
402,3683,movie,7366,147
403,8292,movie,16584,147
404,157386,movie,314772,147
405,393457,movie,786914,147
406,517116,movie,1034232,147
407,712,movie,1424,146
408,1544,movie,3088,146
409,257211,movie,514422,146
410,137,movie,274,145
411,2085,movie,4170,145
412,10033,movie,20066,145
413,10591,movie,21182,145
414,64690,movie,129380,145
415,69,movie,138,144
416,1730,movie,3460,144
417,8224,movie,16448,144
418,27581,movie,55162,144
419,514999,movie,1029998,144
420,5955,movie,11910,143
421,11354,movie,22708,143
422,43074,movie,86148,143
423,406997,movie,813994,143
424,530915,movie,1061830,143
425,925786,movie,1851572,143
426,696,movie,1392,142
427,769,movie,1538,142
428,802,movie,1604,142
429,2667,movie,5334,142
430,9035,movie,18070,142
431,10184,movie,20368,142
432,11202,movie,22404,142
433,75612,movie,151224,142
434,346910,movie,693820,142
435,437557,movie,875114,142
436,844185,movie,1688370,142
437,1777,movie,3554,141
438,10012,movie,20024,141
439,65754,movie,131508,141
440,69668,movie,139336,141
441,70981,movie,141962,141
442,313369,movie,626738,141
443,371447,movie,742894,141
444,590,movie,1180,140
445,616,movie,1232,140
446,1365,movie,2730,140
447,10008,movie,20016,140
448,11618,movie,23236,140
449,16614,movie,33228,140
450,43931,movie,87862,140
451,109431,movie,218862,140
452,152601,movie,305202,140
453,180299,movie,360598,140
454,252838,movie,505676,140
455,374720,movie,749440,140
456,760104,movie,1520208,140
457,1966,movie,3932,139
458,156022,movie,312044,139
459,332562,movie,665124,139
460,375262,movie,750524,139
461,743599,movie,1487198,139
462,226,movie,452,138
463,1427,movie,2854,138
464,2034,movie,4068,138
465,5915,movie,11830,138
466,6964,movie,13928,138
467,9794,movie,19588,138
468,16938,movie,33876,138
469,133919,movie,267838,138
470,718930,movie,1437860,138
471,1538,movie,3076,137
472,14001,movie,28002,137
473,60243,movie,120486,137
474,427900,movie,855800,137
475,513576,movie,1027152,137
476,240,movie,480,136
477,2642,movie,5284,136
478,4806,movie,9612,136
479,9361,movie,18722,136
480,9902,movie,19804,136
481,16996,movie,33992,136
482,19255,movie,38510,136
483,65057,movie,130114,136
484,82682,movie,165364,136
485,90257,tvshow,180515,136
486,804150,movie,1608300,136
487,426,movie,852,135
488,2103,movie,4206,135
489,3635,movie,7270,135
490,8051,movie,16102,135
491,44945,movie,89890,135
492,77016,movie,154032,135
493,152584,movie,305168,135
494,277685,movie,555370,135
495,284293,movie,568586,135
496,310131,movie,620262,135
497,332340,movie,664680,135
498,502356,movie,1004712,135
499,622951,movie,1245902,135
500,1251,movie,2502,134
501,2755,movie,5510,134
502,4584,movie,9168,134
503,8461,movie,16922,134
504,8922,movie,17844,134
505,10590,movie,21180,134
506,16320,movie,32640,134
507,49046,movie,98092,134
508,70160,movie,140320,134
509,356305,movie,712610,134
510,1018,movie,2036,133
511,11400,movie,22800,133
512,203833,movie,407666,133
513,290859,movie,581718,133
514,82,movie,164,132
515,153,movie,306,132
516,754,movie,1508,132
517,2140,movie,4280,132
518,11427,movie,22854,132
519,11531,movie,23062,132
520,31011,movie,62022,132
521,82693,movie,165386,132
522,158011,movie,316022,132
523,306819,movie,613638,132
524,419479,movie,838958,132
525,1226578,movie,2453156,132
526,2123,movie,4246,131
527,2255,movie,4510,131
528,8321,movie,16642,131
529,9544,movie,19088,131
530,10550,movie,21100,131
531,70453,tvshow,140907,131
532,359940,movie,719880,131
533,409,movie,818,130
534,613,movie,1226,130
535,676,movie,1352,130
536,1571,movie,3142,130
537,1691,movie,3382,130
538,11081,movie,22162,130
539,25237,movie,50474,130
540,26171,movie,52342,130
541,87101,movie,174202,130
542,87784,tvshow,175569,130
543,454992,movie,909984,130
544,921636,movie,1843272,130
545,937278,movie,1874556,130
546,956,movie,1912,129
547,9316,movie,18632,129
548,23483,movie,46966,129
549,38356,movie,76712,129
550,1819,movie,3638,128
551,2668,movie,5336,128
552,4638,movie,9276,128
553,9792,movie,19584,128
554,14220,movie,28440,128
555,62835,movie,125670,128
556,82505,movie,165010,128
557,138103,movie,276206,128
558,818,movie,1636,127
559,4233,movie,8466,127
560,6415,movie,12830,127
561,9335,movie,18670,127
562,10152,movie,20304,127
563,11835,movie,23670,127
564,13389,movie,26778,127
565,16997,tvshow,33995,127
566,28569,movie,57138,127
567,35690,movie,71380,127
568,616037,movie,1232074,127
569,504,movie,1008,126
570,1548,movie,3096,126
571,2282,movie,4564,126
572,3981,movie,7962,126
573,9603,movie,19206,126
574,11377,movie,22754,126
575,82675,movie,165350,126
576,96608,tvshow,193217,126
577,225886,movie,451772,126
578,243688,movie,487376,126
579,436969,movie,873938,126
580,549053,movie,1098106,126
581,814,movie,1628,125
582,54138,movie,108276,125
583,339403,movie,678806,125
584,545609,movie,1091218,125
585,539,movie,1078,124
586,666,movie,1332,124
587,11442,movie,22884,124
588,38073,movie,76146,124
589,399579,movie,799158,124
590,438650,movie,877300,124
591,1071215,movie,2142430,124
592,1072342,movie,2144684,124
593,241,movie,482,123
594,2295,movie,4590,123
595,3597,movie,7194,123
596,77987,movie,155974,123
597,103663,movie,207326,123
598,219246,tvshow,438493,123
599,274167,movie,548334,123
600,639720,movie,1279440,123
601,680593,movie,1361186,123
602,15,movie,30,122
603,185,movie,370,122
604,1359,movie,2718,122
605,14435,movie,28870,122
606,49806,movie,99612,122
607,475557,movie,951114,122
608,520763,movie,1041526,122
609,581734,movie,1163468,122
610,652,movie,1304,121
611,1858,movie,3716,121
612,8273,movie,16546,121
613,9966,movie,19932,121
614,10740,movie,21480,121
615,16072,movie,32144,121
616,297802,movie,595604,121
617,345920,movie,691840,121
618,474764,movie,949528,121
619,545611,movie,1091222,121
620,574060,movie,1148120,121
621,1091,movie,2182,120
622,1587,movie,3174,120
623,1934,movie,3868,120
624,2503,movie,5006,120
625,9377,movie,18754,120
626,11159,movie,22318,120
627,49521,movie,99042,120
628,158015,movie,316030,120
629,381283,movie,762566,120
630,9676,movie,19352,119
631,41210,movie,82420,119
632,109958,tvshow,219917,119
633,140607,movie,281214,119
634,300668,movie,601336,119
635,336000,movie,672000,119
636,501907,movie,1003814,119
637,221,movie,442,118
638,24150,movie,48300,118
639,76338,movie,152676,118
640,329865,movie,659730,118
641,465086,movie,930172,118
642,423,movie,846,117
643,1262,movie,2524,117
644,9003,movie,18006,117
645,9378,movie,18756,117
646,10027,movie,20054,117
647,11101,movie,22202,117
648,11321,movie,22642,117
649,13788,movie,27576,117
650,16871,movie,33742,117
651,55347,movie,110694,117
652,60420,movie,120840,117
653,339964,movie,679928,117
654,347375,movie,694750,117
655,424694,movie,849388,117
656,504608,movie,1009216,117
657,582014,movie,1164028,117
658,619730,movie,1239460,117
659,930564,movie,1861128,117
660,62,movie,124,116
661,500,movie,1000,116
662,853,movie,1706,116
663,1265,movie,2530,116
664,4982,movie,9964,116
665,9769,movie,19538,116
666,13550,movie,27100,116
667,484247,movie,968494,116
668,489925,movie,979850,116
669,1029281,movie,2058562,116
670,1125,movie,2250,115
671,7511,movie,15022,115
672,8488,movie,16976,115
673,22947,movie,45894,115
674,35056,movie,70112,115
675,70435,movie,140870,115
676,140823,movie,281646,115
677,272693,movie,545386,115
678,438631,movie,877262,115
679,491418,movie,982836,115
680,800937,movie,1601874,115
681,77,movie,154,114
682,521,movie,1042,114
683,534,movie,1068,114
684,851,movie,1702,114
685,2977,movie,5954,114
686,9715,movie,19430,114
687,11631,movie,23262,114
688,12090,movie,24180,114
689,12162,movie,24324,114
690,39781,movie,79562,114
691,50014,movie,100028,114
692,209263,movie,418526,114
693,222935,movie,445870,114
694,419430,movie,838860,114
695,567609,movie,1135218,114
696,633515,movie,1267030,114
697,770,movie,1540,113
698,9441,movie,18882,113
699,9583,movie,19166,113
700,10024,movie,20048,113
701,11370,movie,22740,113
702,18405,movie,36810,113
703,97173,tvshow,194347,113
704,258216,movie,516432,113
705,346698,movie,693396,113
706,371608,movie,743216,113
707,607259,movie,1214518,113
708,1097549,movie,2195098,113
709,425,movie,850,112
710,641,movie,1282,112
711,792,movie,1584,112
712,1901,movie,3802,112
713,4951,movie,9902,112
714,10625,movie,21250,112
715,15516,movie,31032,112
716,17609,movie,35218,112
717,27582,movie,55164,112
718,77338,movie,154676,112
719,126889,movie,253778,112
720,466420,movie,932840,112
721,682507,movie,1365014,112
722,2610,movie,5220,111
723,9693,movie,19386,111
724,13572,movie,27144,111
725,25941,movie,51882,111
726,48988,movie,97976,111
727,201085,movie,402170,111
728,324786,movie,649572,111
729,418078,movie,836156,111
730,423108,movie,846216,111
731,426426,movie,852852,111
732,473021,movie,946042,111
733,532671,movie,1065342,111
734,573435,movie,1146870,111
735,587792,movie,1175584,111
736,624860,movie,1249720,111
737,711340,movie,1422680,111
738,275,movie,550,110
739,786,movie,1572,110
740,1495,movie,2990,110
741,1968,movie,3936,110
742,2770,movie,5540,110
743,4564,movie,9128,110
744,7450,movie,14900,110
745,7552,movie,15104,110
746,9517,movie,19034,110
747,9529,movie,19058,110
748,11152,movie,22304,110
749,316029,movie,632058,110
750,516632,movie,1033264,110
751,424,movie,848,109
752,1696,movie,3392,109
753,7457,movie,14914,109
754,8587,movie,17174,109
755,8961,movie,17922,109
756,8982,movie,17964,109
757,9539,movie,19078,109
758,10191,movie,20382,109
759,11772,movie,23544,109
760,12201,movie,24402,109
761,12477,movie,24954,109
762,334533,movie,669066,109
763,376534,movie,753068,109
764,454626,movie,909252,109
765,511987,movie,1023974,109
766,660120,movie,1320240,109
767,980078,movie,1960156,109
768,1214509,movie,2429018,109
769,186,movie,372,108
770,440,movie,880,108
771,872,movie,1744,108
772,955,movie,1910,108
773,2118,movie,4236,108
774,6478,movie,12956,108
775,10795,movie,21590,108
776,14574,movie,29148,108
777,57201,movie,114402,108
778,58428,movie,116856,108
779,129495,tvshow,258991,108
780,615904,movie,1231808,108
781,800939,movie,1601878,108
782,807,movie,1614,107
783,1402,movie,2804,107
784,9885,movie,19770,107
785,10655,movie,21310,107
786,10796,movie,21592,107
787,10894,movie,21788,107
788,11353,movie,22706,107
789,23168,movie,46336,107
790,43266,movie,86532,107
791,306947,movie,613894,107
792,523607,movie,1047214,107
793,1100099,movie,2200198,107
794,22,movie,44,106
795,143,movie,286,106
796,319,movie,638,106
797,421,movie,842,106
798,752,movie,1504,106
799,1628,movie,3256,106
800,9472,movie,18944,106
801,10050,movie,20100,106
802,20943,movie,41886,106
803,23048,movie,46096,106
804,37136,movie,74272,106
805,210232,tvshow,420465,106
806,283445,movie,566890,106
807,384018,movie,768036,106
808,429476,movie,858952,106
809,492188,movie,984376,106
810,496243,movie,992486,106
811,653610,movie,1307220,106
812,718032,movie,1436064,106
813,18,movie,36,105
814,829,movie,1658,105
815,2293,movie,4586,105
816,7303,movie,14606,105
817,9737,movie,19474,105
818,10839,movie,21678,105
819,11634,movie,23268,105
820,795811,movie,1591622,105
821,839369,movie,1678738,105
822,587,movie,1174,104
823,1894,movie,3788,104
824,1944,movie,3888,104
825,2069,movie,4138,104
826,3594,movie,7188,104
827,7191,movie,14382,104
828,11075,movie,22150,104
829,13056,movie,26112,104
830,13567,movie,27134,104
831,55846,movie,111692,104
832,60935,movie,121870,104
833,72570,movie,145140,104
834,80585,movie,161170,104
835,274857,movie,549714,104
836,278927,movie,557854,104
837,459992,movie,919984,104
838,568620,movie,1137240,104
839,1381,movie,2762,103
840,3012,movie,6024,103
841,12207,movie,24414,103
842,41283,movie,82566,103
843,63492,movie,126984,103
844,225565,movie,451130,103
845,395990,movie,791980,103
846,441701,movie,883402,103
847,565028,movie,1130056,103
848,567189,movie,1134378,103
849,603,movie,1206,102
850,788,movie,1576,102
851,1457,tvshow,2915,102
852,2976,movie,5952,102
853,9029,movie,18058,102
854,9042,movie,18084,102
855,9075,movie,18150,102
856,9779,movie,19558,102
857,10623,movie,21246,102
858,53113,movie,106226,102
859,250574,movie,501148,102
860,280092,movie,560184,102
861,929590,movie,1859180,102
862,496,movie,992,101
863,609,movie,1218,101
864,1271,movie,2542,101
865,2253,movie,4506,101
866,4247,movie,8494,101
867,7980,movie,15960,101
868,8681,movie,17362,101
869,9008,movie,18016,101
870,11324,movie,22648,101
871,11811,movie,23622,101
872,34653,movie,69306,101
873,68924,movie,137848,101
874,87818,movie,175636,101
875,193756,movie,387512,101
876,544431,movie,1088862,101
877,25,movie,50,100
878,115,movie,230,100
879,285,movie,570,100
880,605,movie,1210,100
881,638,movie,1276,100
882,1585,movie,3170,100
883,2502,movie,5004,100
884,8978,movie,17956,100
885,12783,movie,25566,100
886,75900,movie,151800,100
887,466272,movie,932544,100
888,568091,movie,1136182,100
889,614479,movie,1228958,100
890,719221,movie,1438442,100
891,98,movie,196,99
892,395,movie,790,99
893,1257,movie,2514,99
894,4147,movie,8294,99
895,9759,movie,19518,99
896,10877,movie,21754,99
897,11601,movie,23202,99
898,11857,movie,23714,99
899,73467,tvshow,146935,99
900,87428,movie,174856,99
901,258480,movie,516960,99
902,345940,movie,691880,99
903,489999,movie,979998,99
904,752623,movie,1505246,99
905,310,movie,620,98
906,793,movie,1586,98
907,924,movie,1848,98
908,1268,movie,2536,98
909,2022,movie,4044,98
910,2055,movie,4110,98
911,2652,movie,5304,98
912,4771,movie,9542,98
913,7326,movie,14652,98
914,11688,movie,23376,98
915,18189,movie,36378,98
916,43539,movie,87078,98
917,66292,tvshow,132585,98
918,210860,movie,421720,98
919,297761,movie,595522,98
920,333484,movie,666968,98
921,400579,movie,801158,98
922,429197,movie,858394,98
923,441282,movie,882564,98
924,578189,movie,1156378,98
925,641662,movie,1283324,98
926,666277,movie,1332554,98
927,670292,movie,1340584,98
928,58,movie,116,97
929,100,movie,200,97
930,623,movie,1246,97
931,629,movie,1258,97
932,879,movie,1758,97
933,10196,movie,20392,97
934,11172,movie,22344,97
935,76600,movie,153200,97
936,205587,movie,411174,97
937,214756,movie,429512,97
938,374461,movie,748922,97
939,447200,movie,894400,97
940,458594,movie,917188,97
941,588228,movie,1176456,97
942,673,movie,1346,96
943,3175,movie,6350,96
944,7548,movie,15096,96
945,7972,movie,15944,96
946,11880,movie,23760,96
947,25195,movie,50390,96
948,37686,movie,75372,96
949,41436,movie,82872,96
950,49049,movie,98098,96
951,72559,movie,145118,96
952,132363,movie,264726,96
953,158852,movie,317704,96
954,209451,movie,418902,96
955,227159,movie,454318,96
956,497698,movie,995396,96
957,504949,movie,1009898,96
958,631060,movie,1262120,96
959,949423,movie,1898846,96
960,943,movie,1886,95
961,2114,movie,4228,95
962,9618,movie,19236,95
963,9874,movie,19748,95
964,10676,movie,21352,95
965,10984,movie,21968,95
966,22832,movie,45664,95
967,249070,movie,498140,95
968,270400,movie,540800,95
969,390043,movie,780086,95
970,420814,movie,841628,95
971,476669,movie,953338,95
972,513045,movie,1026090,95
973,524087,movie,1048174,95
974,748783,movie,1497566,95
975,753342,movie,1506684,95
976,111,movie,222,94
977,146,movie,292,94
978,688,movie,1376,94
979,765,movie,1530,94
980,825,movie,1650,94
981,3131,movie,6262,94
982,8872,movie,17744,94
983,9542,movie,19084,94
984,9740,movie,19480,94
985,10761,movie,21522,94
986,11782,movie,23564,94
987,22881,movie,45762,94
988,49021,movie,98042,94
989,83686,movie,167372,94
990,102362,movie,204724,94
991,212716,movie,425432,94
992,353081,movie,706162,94
993,384521,movie,769042,94
994,395992,movie,791984,94
995,400650,movie,801300,94
996,449985,movie,899970,94
997,546554,movie,1093108,94
998,599781,movie,1199562,94
999,614934,movie,1229868,94
1000,696806,movie,1393612,94
1001,926393,movie,1852786,94
1002,1244944,movie,2489888,94
1003,78,movie,156,93
1004,5548,movie,11096,93
1005,5902,movie,11804,93
1006,18923,movie,37846,93
1007,37137,movie,74274,93
1008,42684,movie,85368,93
1009,42888,movie,85776,93
1010,76544,movie,153088,93
1011,136795,movie,273590,93
1012,246403,movie,492806,93
1013,460465,movie,920930,93
1014,511809,movie,1023618,93
1015,592984,movie,1185968,93
1016,763285,movie,1526570,93
1017,792307,movie,1584614,93
1018,915935,movie,1831870,93
1019,180,movie,360,92
1020,306,movie,612,92
1021,479,movie,958,92
1022,944,movie,1888,92
1023,1429,movie,2858,92
1024,2067,movie,4134,92
1025,5176,movie,10352,92
1026,9741,movie,19482,92
1027,11022,movie,22044,92
1028,11322,movie,22644,92
1029,12096,movie,24192,92
1030,15584,movie,31168,92
1031,28355,movie,56710,92
1032,76757,movie,153514,92
1033,97430,movie,194860,92
1034,232672,movie,465344,92
1035,284053,movie,568106,92
1036,359410,movie,718820,92
1037,406759,movie,813518,92
1038,579583,movie,1159166,92
1039,625568,movie,1251136,92
1040,710295,movie,1420590,92
1041,777270,movie,1554540,92
1042,872585,movie,1745170,92
1043,933260,movie,1866520,92
1044,650,movie,1300,91
1045,767,movie,1534,91
1046,1576,movie,3152,91
1047,3116,movie,6232,91
1048,9357,movie,18714,91
1049,11013,movie,22026,91
1050,16121,movie,32242,91
1051,34016,movie,68032,91
1052,75174,movie,150348,91
1053,193893,movie,387786,91
1054,385103,movie,770206,91
1055,531428,movie,1062856,91
1056,531454,movie,1062908,91
1057,531499,movie,1062998,91
1058,539649,movie,1079298,91
1059,601635,movie,1203270,91
1060,640146,movie,1280292,91
1061,762504,movie,1525008,91
1062,791,movie,1582,90
1063,877,movie,1754,90
1064,1272,movie,2544,90
1065,1895,movie,3790,90
1066,3114,movie,6228,90
