remap_index,tmdb_id,type,packed_value,frequency
775,35813,movie,71626,99
776,37165,movie,74330,99
777,174772,movie,349544,99
778,187,movie,374,98
779,638,movie,1276,98
780,995,movie,1990,98
781,1587,movie,3174,98
782,2800,movie,5600,98
783,10105,movie,20210,98
784,10947,movie,21894,98
785,11372,movie,22744,98
786,14072,movie,28144,98
787,15873,movie,31746,98
788,17136,movie,34272,98
789,23045,movie,46090,98
790,29412,movie,58824,98
791,29559,movie,59118,98
792,33518,movie,67036,98
793,50546,movie,101092,98
794,57825,movie,115650,98
795,58903,movie,117806,98
796,591274,movie,1182548,98
797,590,movie,1180,97
798,1092,movie,2184,97
799,1816,movie,3632,97
800,2103,movie,4206,97
801,6957,movie,13914,97
802,9728,movie,19456,97
803,10184,movie,20368,97
804,10845,movie,21690,97
805,12100,movie,24200,97
806,12162,movie,24324,97
807,12177,movie,24354,97
808,16126,movie,32252,97
809,35073,movie,70146,97
810,46261,movie,92522,97
811,57201,movie,114402,97
812,82990,movie,165980,97
813,100042,movie,200084,97
814,193756,movie,387512,97
815,274626,movie,549252,97
816,938614,movie,1877228,97
817,33,movie,66,96
818,77,movie,154,96
819,391,movie,782,96
820,492,movie,984,96
821,1018,movie,2036,96
822,3110,movie,6220,96
823,4513,movie,9026,96
824,9827,movie,19654,96
825,10655,movie,21310,96
826,11891,movie,23782,96
827,14125,movie,28250,96
828,27625,movie,55250,96
829,43196,movie,86392,96
830,53446,movie,106892,96
831,55347,movie,110694,96
832,74465,movie,148930,96
833,220801,tvshow,441603,96
834,290999,movie,581998,96
835,966719,movie,1933438,96
836,20,movie,40,95
837,62,movie,124,95
838,261,movie,522,95
839,475,movie,950,95
840,752,movie,1504,95
841,5723,movie,11446,95
842,8974,movie,17948,95
843,8999,movie,17998,95
844,9517,movie,19034,95
845,10065,movie,20130,95
846,10787,movie,21574,95
847,11835,movie,23670,95
848,27318,movie,54636,95
849,31624,movie,63248,95
850,72570,movie,145140,95
851,82695,movie,165390,95
852,144597,movie,289194,95
853,169917,movie,339834,95
854,203833,movie,407666,95
855,293863,movie,587726,95
856,519141,movie,1038282,95
857,524251,movie,1048502,95
858,617505,movie,1235010,95
859,185,movie,370,94
860,214,movie,428,94
861,1975,movie,3950,94
862,9778,movie,19556,94
863,10205,movie,20410,94
864,11216,movie,22432,94
865,11815,movie,23630,94
866,29960,movie,59920,94
867,43143,movie,86286,94
868,82682,movie,165364,94
869,103971,movie,207942,94
870,719949,movie,1439898,94
